period,practice_code,lsoa,population
01/10/2019,B82097,E01027878,334
01/10/2019,B82097,E01027879,259
01/10/2019,B82097,E01027880,243
01/10/2019,B82097,E01027881,309
01/10/2019,B82097,E01027882,325
01/10/2019,B82097,E01027883,77
01/10/2019,B82097,E01027884,123
01/10/2019,B82097,E01027885,53
01/10/2019,B82097,E01027886,243
01/10/2019,B82097,E01027887,409
01/10/2019,B82097,E01027890,100
01/10/2019,B82097,E01027893,235
01/10/2019,B82097,E01027894,417
01/10/2019,B82097,E01027895,248
01/10/2019,B82097,E01027896,258
01/10/2019,B82097,E01027897,337
01/10/2019,B82097,E01027900,45
01/10/2019,B82097,E01027901,41
01/10/2019,B82097,E01027902,34
01/10/2019,B82097,E01027905,1112
01/10/2019,B82097,E01027906,958
01/10/2019,B82097,E01027907,824
01/10/2019,B82097,E01027908,785
01/10/2019,B82097,E01027909,594
01/10/2019,B82097,E01027910,1067
01/10/2019,B82097,E01027911,304
01/10/2019,B82097,E01027912,112
01/10/2019,B82097,E01027913,230
01/10/2019,B82098,E01013335,76
01/10/2019,B82098,E01013336,55
01/10/2019,B82098,E01013337,110
01/10/2019,B82098,E01013338,140
01/10/2019,B82098,E01013339,74
01/10/2019,B82098,E01013340,180
01/10/2019,B82098,E01013341,172
01/10/2019,B82098,E01013342,121
01/10/2019,B82098,E01013343,371
01/10/2019,B82098,E01013344,259
01/10/2019,B82098,E01013345,176
01/10/2019,B82098,E01013346,187
01/10/2019,B82098,E01013347,70
01/10/2019,B82098,E01013348,191
01/10/2019,B82098,E01013349,62
01/10/2019,B82098,E01013350,173
01/10/2019,B82098,E01013353,143
01/10/2019,B82098,E01013354,83
01/10/2019,B82098,E01013355,120
01/10/2019,B82098,E01013356,67
01/10/2019,B82098,E01013357,398
01/10/2019,B82098,E01013358,370
01/10/2019,B82098,E01013359,133
01/10/2019,B82098,E01013360,106
01/10/2019,B82098,E01013361,269
01/10/2019,B82098,E01013362,178
01/10/2019,B82098,E01013363,434
01/10/2019,B82098,E01013364,323
01/10/2019,B82098,E01013365,182
01/10/2019,B82098,E01013366,740
01/10/2019,B82098,E01013368,385
01/10/2019,B82098,E01013369,586
01/10/2019,B82098,E01013378,483
01/10/2019,B82098,E01013379,158
01/10/2019,B82098,E01013380,172
01/10/2019,B82098,E01013381,137
01/10/2019,B82098,E01013382,124
01/10/2019,B82098,E01013383,426
01/10/2019,B82098,E01013384,179
01/10/2019,B82098,E01013385,97
01/10/2019,B82098,E01013386,201
01/10/2019,B82098,E01013387,177
01/10/2019,B82098,E01013388,125
01/10/2019,B82098,E01013389,102
01/10/2019,B82098,E01013390,234
01/10/2019,B82098,E01013391,269
01/10/2019,B82098,E01013392,74
01/10/2019,B82098,E01013393,119
01/10/2019,B82098,E01013394,63
01/10/2019,B82098,E01013395,144
01/10/2019,B82098,E01013396,98
01/10/2019,B82098,E01013397,202
01/10/2019,B82098,E01013398,70
01/10/2019,B82098,E01013399,124
01/10/2019,B82098,E01013400,242
01/10/2019,B82098,E01013401,77
01/10/2019,B82098,E01013402,94
01/10/2019,B82098,E01013403,142
01/10/2019,B82098,E01013404,79
01/10/2019,B82098,E01013405,86
01/10/2019,B82098,E01013406,146
01/10/2019,B82098,E01013407,57
01/10/2019,B82098,E01013408,30
01/10/2019,B82098,E01013409,56
01/10/2019,B82098,E01013410,55
01/10/2019,B82098,E01013411,66
01/10/2019,B82098,E01013412,1280
01/10/2019,B82098,E01013413,889
01/10/2019,B82098,E01013414,1189
01/10/2019,B82098,E01013416,423
01/10/2019,B82098,E01013417,413
01/10/2019,B82098,E01013418,491
01/10/2019,B82098,E01013419,188
01/10/2019,B82098,E01013420,130
01/10/2019,B82098,E01013422,51
01/10/2019,B82098,E01013423,26
01/10/2019,B82098,E01013424,32
01/10/2019,B82098,E01013425,35
01/10/2019,B82098,E01013426,30
01/10/2019,B82098,E01013427,29
01/10/2019,B82098,E01013428,124
01/10/2019,B82098,E01013429,107
01/10/2019,B82098,E01013431,94
01/10/2019,B82098,E01013432,121
01/10/2019,B82098,E01013433,64
01/10/2019,B82098,E01013434,122
01/10/2019,B82098,E01013435,92
01/10/2019,B82098,E01013441,68
01/10/2019,B82098,E01013442,40
01/10/2019,B82098,E01013443,59
01/10/2019,B82098,E01013444,45
01/10/2019,B82098,E01013445,66
01/10/2019,B82098,E01013446,94
01/10/2019,B82098,E01013447,46
01/10/2019,B82098,E01013448,67
01/10/2019,B82098,E01013449,55
01/10/2019,B82098,E01033067,661
01/10/2019,B82098,E01033068,394
01/10/2019,B82098,E01033069,397
01/10/2019,B82098,E01033070,1127
01/10/2019,B82100,E01013335,318
01/10/2019,B82100,E01013336,423
01/10/2019,B82100,E01013337,317
01/10/2019,B82100,E01013338,270
01/10/2019,B82100,E01013339,223
01/10/2019,B82100,E01013340,43
01/10/2019,B82100,E01013341,38
01/10/2019,B82100,E01013342,104
01/10/2019,B82100,E01013353,160
01/10/2019,B82100,E01013354,93
01/10/2019,B82100,E01013355,76
01/10/2019,B82100,E01013356,98
01/10/2019,B82100,E01013357,87
01/10/2019,B82100,E01013358,67
01/10/2019,B82100,E01013359,184
01/10/2019,B82100,E01013390,39
01/10/2019,B82100,E01013391,71
01/10/2019,B82100,E01013392,206
01/10/2019,B82100,E01013393,124
01/10/2019,B82100,E01013394,206
01/10/2019,B82100,E01013395,170
01/10/2019,B82100,E01013396,202
01/10/2019,B82100,E01013397,143
01/10/2019,B82100,E01013417,26
01/10/2019,B82100,E01013421,294
01/10/2019,B82100,E01013422,113
01/10/2019,B82100,E01013423,287
01/10/2019,B82100,E01013424,268
01/10/2019,B82100,E01013425,261
01/10/2019,B82100,E01013426,58
01/10/2019,B82100,E01013427,58
01/10/2019,B82100,E01013429,26
01/10/2019,B82100,E01013431,28
01/10/2019,B82100,E01013432,24
01/10/2019,B82100,E01013433,22
01/10/2019,B82100,E01013441,313
01/10/2019,B82100,E01013442,274
01/10/2019,B82100,E01013443,253
01/10/2019,B82100,E01013444,382
01/10/2019,B82100,E01013445,323
01/10/2019,B82100,E01013446,217
01/10/2019,B82100,E01013447,193
01/10/2019,B82100,E01013448,220
01/10/2019,B82100,E01013449,215
01/10/2019,B82100,E01027684,26
01/10/2019,B82100,E01027875,103
01/10/2019,B82103,E01013348,25
01/10/2019,B82103,E01013363,22
01/10/2019,B82103,E01013378,27
01/10/2019,B82103,E01013379,259
01/10/2019,B82103,E01013380,345
01/10/2019,B82103,E01013381,161
01/10/2019,B82103,E01013382,57
01/10/2019,B82103,E01013383,227
01/10/2019,B82103,E01013384,145
01/10/2019,B82103,E01013385,50
01/10/2019,B82103,E01013386,33
01/10/2019,B82103,E01013387,169
01/10/2019,B82103,E01013388,110
01/10/2019,B82103,E01013389,172
01/10/2019,B82103,E01013398,23
01/10/2019,B82103,E01013399,25
01/10/2019,B82103,E01013400,29
01/10/2019,B82103,E01013401,21
01/10/2019,B82103,E01013406,28
01/10/2019,B82103,E01013419,70
01/10/2019,B82103,E01013420,29
01/10/2019,B82105,E01011697,42
01/10/2019,B82105,E01011707,24
01/10/2019,B82105,E01011709,22
01/10/2019,B82105,E01011710,57
01/10/2019,B82105,E01011711,22
01/10/2019,B82105,E01011712,99
01/10/2019,B82105,E01013421,46
01/10/2019,B82105,E01027684,162
01/10/2019,B82105,E01027875,773
01/10/2019,B82105,E01027888,381
01/10/2019,B82105,E01027904,1119
01/10/2019,B82105,E01027918,1308
01/10/2019,B82105,E01027919,993
01/10/2019,B82105,E01027920,981
01/10/2019,B82105,E01027921,1503
01/10/2019,B82105,E01027922,1267
01/10/2019,B82619,E01027622,52
01/10/2019,B82619,E01027774,62
01/10/2019,B82619,E01027775,66
01/10/2019,B82619,E01027778,300
01/10/2019,B82619,E01027782,468
01/10/2019,B82619,E01027786,28
01/10/2019,B82619,E01027797,101
01/10/2019,B82619,E01027799,136
01/07/2019,B81036,E01012922,25
01/07/2019,B81036,E01012981,22
01/07/2019,B81036,E01013052,2274
01/07/2019,B81036,E01013053,1498
01/07/2019,B81036,E01013054,2345
01/07/2019,B81036,E01013055,1459
01/07/2019,B81036,E01013056,1658
01/07/2019,B81036,E01013057,535
01/07/2019,B81036,E01013058,1275
01/07/2019,B81036,E01013059,820
01/07/2019,B81036,E01013060,40
01/07/2019,B81036,E01013061,26
01/07/2019,B81036,E01013119,1169
01/07/2019,B81036,E01013120,145
01/07/2019,B81036,E01013121,28
01/07/2019,B81036,E01013122,888
01/07/2019,B81036,E01013123,45
01/07/2019,B81036,E01013124,62
01/07/2019,B81036,E01013125,169
01/07/2019,B81036,E01013126,1131
01/07/2019,B81036,E01013127,833
01/07/2019,B81036,E01027803,27
01/07/2019,B82002,E01027594,1740
01/07/2019,B82002,E01027595,1327
01/07/2019,B82002,E01027596,1281
01/07/2019,B82002,E01027600,599
01/07/2019,B82002,E01027601,455
01/07/2019,B82002,E01027619,290
01/07/2019,B82002,E01027622,401
01/07/2019,B82002,E01027634,527
01/07/2019,B82002,E01027635,32
01/07/2019,B82002,E01027636,500
01/07/2019,B82005,E01013335,464
01/07/2019,B82005,E01013336,336
01/07/2019,B82005,E01013337,355
01/07/2019,B82005,E01013338,1031
01/07/2019,B82005,E01013339,455
01/07/2019,B82005,E01013340,90
01/07/2019,B82005,E01013341,134
01/07/2019,B82005,E01013342,73
01/07/2019,B82005,E01013343,219
01/07/2019,B82005,E01013344,150
01/07/2019,B82005,E01013345,276
01/07/2019,B82005,E01013346,350
01/07/2019,B82005,E01013347,528
01/07/2019,B82005,E01013348,468
01/07/2019,B82005,E01013349,768
01/07/2019,B82005,E01013350,638
01/07/2019,B82005,E01013351,95
01/07/2019,B82005,E01013352,72
01/07/2019,B82005,E01013353,466
01/07/2019,B82005,E01013354,276
01/07/2019,B82005,E01013355,264
01/07/2019,B82005,E01013356,288
01/07/2019,B82005,E01013357,547
01/07/2019,B82005,E01013358,301
01/07/2019,B82005,E01013359,541
01/07/2019,B82005,E01013360,1314
01/07/2019,B82005,E01013361,464
01/07/2019,B82005,E01013362,902
01/07/2019,B82005,E01013363,735
01/07/2019,B82005,E01013364,515
01/07/2019,B82005,E01013365,1957
01/07/2019,B82005,E01013366,243
01/07/2019,B82005,E01013368,353
01/07/2019,B82005,E01013369,263
01/07/2019,B82005,E01013370,38
01/07/2019,B82005,E01013371,39
01/07/2019,B82005,E01013372,28
01/07/2019,B82005,E01013373,63
01/07/2019,B82005,E01013374,51
01/07/2019,B82005,E01013375,38
01/07/2019,B82005,E01013376,46
01/07/2019,B82005,E01013377,52
01/07/2019,B82005,E01013378,547
01/07/2019,B82005,E01013379,808
01/07/2019,B82005,E01013380,727
01/07/2019,B82005,E01013381,911
01/07/2019,B82005,E01013382,1133
01/07/2019,B82005,E01013383,963
01/07/2019,B82005,E01013384,1091
01/07/2019,B82005,E01013385,1030
01/07/2019,B82005,E01013386,1034
01/07/2019,B82005,E01013387,888
01/07/2019,B82005,E01013388,485
01/07/2019,B82005,E01013389,759
01/07/2019,B82005,E01013390,708
01/07/2019,B82005,E01013391,467
01/07/2019,B82005,E01013392,754
01/07/2019,B82005,E01013393,677
01/07/2019,B82005,E01013394,461
01/07/2019,B82005,E01013395,434
01/07/2019,B82005,E01013396,354
01/07/2019,B82005,E01013397,377
01/07/2019,B82005,E01013398,982
01/07/2019,B82005,E01013399,1336
01/07/2019,B82005,E01013400,687
01/07/2019,B82005,E01013401,1020
01/07/2019,B82005,E01013402,656
01/07/2019,B82005,E01013403,757
01/07/2019,B82005,E01013404,239
01/07/2019,B82005,E01013405,402
01/07/2019,B82005,E01013406,1022
01/07/2019,B82005,E01013407,117
01/07/2019,B82005,E01013408,99
01/07/2019,B82005,E01013409,277
01/07/2019,B82005,E01013410,139
01/07/2019,B82005,E01013411,244
01/07/2019,B82005,E01013412,318
01/07/2019,B82005,E01013413,356
01/07/2019,B82005,E01013414,247
01/07/2019,B82005,E01013416,585
01/07/2019,B82005,E01013417,192
01/07/2019,B82005,E01013418,859
01/07/2019,B82005,E01013419,1447
01/07/2019,B82005,E01013420,914
01/07/2019,B82005,E01013421,156
01/07/2019,B82005,E01013422,265
01/07/2019,B82005,E01013423,55
01/07/2019,B82005,E01013424,58
01/07/2019,B82005,E01013425,92
01/07/2019,B82005,E01013426,97
01/07/2019,B82005,E01013427,93
01/07/2019,B82005,E01013428,849
01/07/2019,B82005,E01013429,598
01/07/2019,B82005,E01013430,138
01/07/2019,B82005,E01013431,618
01/07/2019,B82005,E01013432,605
01/07/2019,B82005,E01013433,422
01/07/2019,B82005,E01013434,479
01/07/2019,B82005,E01013435,543
01/07/2019,B82005,E01013436,85
01/07/2019,B82005,E01013437,128
01/07/2019,B82005,E01013439,26
01/07/2019,B82005,E01013441,359
01/07/2019,B82005,E01013442,363
01/07/2019,B82005,E01013443,700
01/07/2019,B82005,E01013444,437
01/07/2019,B82005,E01013445,562
01/07/2019,B82005,E01013446,815
01/07/2019,B82005,E01013447,903
01/07/2019,B82005,E01013448,637
01/07/2019,B82005,E01013449,571
01/07/2019,B82005,E01013450,321
01/07/2019,B82005,E01013451,21
01/07/2019,B82005,E01013452,78
01/07/2019,B82005,E01027619,26
01/07/2019,B82005,E01027696,1905
01/07/2019,B82005,E01027797,22
01/07/2019,B82005,E01027875,52
01/07/2019,B82005,E01027900,26
01/07/2019,B82005,E01027901,31
01/07/2019,B82005,E01027902,47
01/07/2019,B82005,E01027903,29
01/07/2019,B82005,E01033067,484
01/07/2019,B82005,E01033068,319
01/07/2019,B82005,E01033069,378
01/07/2019,B82005,E01033070,212
01/07/2019,B82018,E01013022,59
01/07/2019,B82018,E01013365,82
01/07/2019,B82018,E01013450,646
01/07/2019,B82018,E01013452,272
01/07/2019,B82018,E01027876,143
01/07/2019,B82018,E01027877,251
01/07/2019,B82018,E01027896,22
01/07/2019,B82018,E01027897,292
01/07/2019,B82018,E01027900,1658
01/07/2019,B82018,E01027901,412
01/07/2019,B82018,E01027902,734
01/07/2019,B82018,E01027903,1406
01/07/2019,B82021,E01013335,60
01/07/2019,B82021,E01013336,46
01/07/2019,B82021,E01013337,88
01/07/2019,B82021,E01013338,100
01/07/2019,B82021,E01013339,94
01/07/2019,B82021,E01013340,97
01/07/2019,B82021,E01013341,75
01/07/2019,B82021,E01013342,80
01/07/2019,B82021,E01013345,23
01/07/2019,B82021,E01013346,28
01/07/2019,B82021,E01013353,136
01/07/2019,B82021,E01013354,55
01/07/2019,B82021,E01013355,161
01/07/2019,B82021,E01013356,73
01/07/2019,B82021,E01013357,536
01/07/2019,B82021,E01013358,567
01/07/2019,B82021,E01013359,72
01/07/2019,B82021,E01013364,24
01/07/2019,B82021,E01013366,26
01/07/2019,B82021,E01013390,74
01/07/2019,B82021,E01013391,563
01/07/2019,B82021,E01013392,78
01/07/2019,B82021,E01013393,116
01/07/2019,B82021,E01013394,66
01/07/2019,B82021,E01013395,261
01/07/2019,B82021,E01013396,128
01/07/2019,B82021,E01013397,464
01/07/2019,B82021,E01013412,301
01/07/2019,B82021,E01013413,316
01/07/2019,B82021,E01013414,141
01/07/2019,B82021,E01013416,415
01/07/2019,B82021,E01013417,1183
01/07/2019,B82021,E01013418,147
01/07/2019,B82021,E01013421,54
01/07/2019,B82021,E01013422,43
01/07/2019,B82021,E01013423,32
01/07/2019,B82021,E01013424,23
01/07/2019,B82021,E01013425,51
01/07/2019,B82021,E01013427,38
01/07/2019,B82021,E01013432,27
01/07/2019,B82021,E01013435,21
01/07/2019,B82021,E01013441,88
01/07/2019,B82021,E01013442,35
01/07/2019,B82021,E01013443,87
01/07/2019,B82021,E01013444,60
01/07/2019,B82021,E01013445,87
01/07/2019,B82021,E01013446,40
01/07/2019,B82021,E01013447,47
01/07/2019,B82021,E01013448,60
01/07/2019,B82021,E01013449,76
01/07/2019,B82021,E01027875,81
01/07/2019,B82021,E01033068,220
01/07/2019,B82021,E01033069,163
01/07/2019,B82021,E01033070,25
01/07/2019,B82026,E01013335,448
01/07/2019,B82026,E01013336,373
01/07/2019,B82026,E01013337,539
01/07/2019,B82026,E01013338,366
01/07/2019,B82026,E01013339,458
01/07/2019,B82026,E01013341,26
01/07/2019,B82026,E01013346,27
01/07/2019,B82026,E01013348,42
01/07/2019,B82026,E01013351,55
01/07/2019,B82026,E01013353,183
01/07/2019,B82026,E01013354,159
01/07/2019,B82026,E01013355,140
01/07/2019,B82026,E01013356,144
01/07/2019,B82026,E01013357,165
01/07/2019,B82026,E01013358,88
01/07/2019,B82026,E01013359,197
01/07/2019,B82026,E01013370,1312
01/07/2019,B82026,E01013371,1318
01/07/2019,B82026,E01013372,1555
01/07/2019,B82026,E01013373,1374
01/07/2019,B82026,E01013374,1333
01/07/2019,B82026,E01013375,1157
01/07/2019,B82026,E01013376,1369
01/07/2019,B82026,E01013377,1481
01/07/2019,B82026,E01013379,35
01/07/2019,B82026,E01013385,42
01/07/2019,B82026,E01013386,82
01/07/2019,B82026,E01013387,54
01/07/2019,B82026,E01013388,92
01/07/2019,B82026,E01013389,29
01/07/2019,B82026,E01013390,88
01/07/2019,B82026,E01013391,94
01/07/2019,B82026,E01013392,209
01/07/2019,B82026,E01013393,125
01/07/2019,B82026,E01013394,162
01/07/2019,B82026,E01013395,117
01/07/2019,B82026,E01013396,246
01/07/2019,B82026,E01013397,107
01/07/2019,B82026,E01013404,904
01/07/2019,B82026,E01013405,478
01/07/2019,B82026,E01013406,442
01/07/2019,B82026,E01013407,950
01/07/2019,B82026,E01013408,770
01/07/2019,B82026,E01013409,717
01/07/2019,B82026,E01013410,1096
01/07/2019,B82026,E01013411,653
01/07/2019,B82026,E01013412,28
01/07/2019,B82026,E01013414,21
01/07/2019,B82026,E01013417,26
01/07/2019,B82026,E01013419,22
01/07/2019,B82026,E01013421,304
01/07/2019,B82026,E01013422,1116
01/07/2019,B82026,E01013423,34
01/07/2019,B82026,E01013425,30
01/07/2019,B82026,E01013426,1373
01/07/2019,B82026,E01013427,1201
01/07/2019,B82026,E01013429,47
01/07/2019,B82026,E01013430,161
01/07/2019,B82026,E01013432,71
01/07/2019,B82026,E01013433,32
01/07/2019,B82026,E01013434,59
01/07/2019,B82026,E01013435,31
01/07/2019,B82026,E01013436,484
01/07/2019,B82026,E01013437,937
01/07/2019,B82026,E01013438,263
01/07/2019,B82026,E01013439,181
01/07/2019,B82026,E01013440,313
01/07/2019,B82026,E01013441,262
01/07/2019,B82026,E01013442,510
01/07/2019,B82026,E01013443,309
01/07/2019,B82026,E01013444,458
01/07/2019,B82026,E01013445,369
01/07/2019,B82026,E01013446,351
01/07/2019,B82026,E01013447,284
01/07/2019,B82026,E01013448,271
01/07/2019,B82026,E01013449,351
01/07/2019,B82026,E01027601,38
01/07/2019,B82026,E01027619,89
01/07/2019,B82026,E01027684,93
01/07/2019,B82026,E01027696,173
01/07/2019,B82026,E01027797,107
01/07/2019,B82026,E01027799,37
01/07/2019,B82031,E01027886,102
01/07/2019,B82031,E01027887,31
01/07/2019,B82031,E01027888,1240
01/07/2019,B82031,E01027891,30
01/07/2019,B82031,E01027893,110
01/07/2019,B82031,E01027898,602
01/07/2019,B82031,E01027899,315
01/07/2019,B82031,E01027904,1114
01/07/2019,B82031,E01027914,1327
01/07/2019,B82031,E01027915,1487
01/07/2019,B82031,E01027916,1273
01/07/2019,B82031,E01027917,2113
01/07/2019,B82031,E01027922,22
01/07/2019,B82033,E01027774,203
01/07/2019,B82033,E01027776,1156
01/07/2019,B82033,E01027777,322
01/07/2019,B82033,E01027783,29
01/07/2019,B82033,E01027792,2115
01/07/2019,B82033,E01027793,1506
01/07/2019,B82033,E01027794,1917
01/07/2019,B82033,E01027795,1567
01/07/2019,B82033,E01027800,243
01/07/2019,B82033,E01027801,886
01/07/2019,B82033,E01027802,547
01/07/2019,B82041,E01027876,365
01/07/2019,B82041,E01027877,365
01/07/2019,B82041,E01027878,386
01/07/2019,B82041,E01027879,662
01/07/2019,B82041,E01027880,786
01/07/2019,B82041,E01027881,868
01/07/2019,B82041,E01027882,923
01/07/2019,B82041,E01027883,545
01/07/2019,B82041,E01027884,776
01/07/2019,B82041,E01027885,1005
01/07/2019,B82041,E01027886,312
01/07/2019,B82041,E01027887,345
01/07/2019,B82041,E01027890,364
01/07/2019,B82041,E01027893,329
01/07/2019,B82041,E01027894,497
01/07/2019,B82041,E01027895,494
01/07/2019,B82041,E01027896,313
01/07/2019,B82041,E01027897,452
01/07/2019,B82041,E01027901,1143
01/07/2019,B82041,E01027902,604
01/07/2019,B82041,E01027903,71
01/07/2019,B82041,E01027905,478
01/07/2019,B82041,E01027906,218
01/07/2019,B82041,E01027907,249
01/07/2019,B82041,E01027908,238
01/07/2019,B82041,E01027909,430
01/07/2019,B82041,E01027910,1132
01/07/2019,B82041,E01027911,602
01/07/2019,B82041,E01027912,449
01/07/2019,B82041,E01027913,485
01/07/2019,B82047,E01013343,46
01/07/2019,B82047,E01013344,23
01/07/2019,B82047,E01013345,32
01/07/2019,B82047,E01013348,30
01/07/2019,B82047,E01013351,59
01/07/2019,B82047,E01013352,55
01/07/2019,B82047,E01013360,449
01/07/2019,B82047,E01013361,1017
01/07/2019,B82047,E01013362,669
01/07/2019,B82047,E01013363,1660
01/07/2019,B82047,E01013364,886
01/07/2019,B82047,E01013365,441
01/07/2019,B82047,E01013366,71
01/07/2019,B82047,E01013368,51
01/07/2019,B82047,E01013369,69
01/07/2019,B82047,E01013378,7838
01/07/2019,B82047,E01013379,57
01/07/2019,B82047,E01013380,121
01/07/2019,B82047,E01013381,107
01/07/2019,B82047,E01013382,45
01/07/2019,B82047,E01013383,171
01/07/2019,B82047,E01013384,227
01/07/2019,B82047,E01013385,29
01/07/2019,B82047,E01013386,22
01/07/2019,B82047,E01013387,45
01/07/2019,B82047,E01013388,28
01/07/2019,B82047,E01013389,45
01/07/2019,B82047,E01013390,36
01/07/2019,B82047,E01013391,61
01/07/2019,B82047,E01013395,24
01/07/2019,B82047,E01013398,528
01/07/2019,B82047,E01013399,214
01/07/2019,B82047,E01013400,693
01/07/2019,B82047,E01013401,406
01/07/2019,B82047,E01013402,932
01/07/2019,B82047,E01013403,767
01/07/2019,B82047,E01013406,23
01/07/2019,B82047,E01013412,96
01/07/2019,B82047,E01013413,47
01/07/2019,B82047,E01013414,91
01/07/2019,B82047,E01013416,69
01/07/2019,B82047,E01013417,47
01/07/2019,B82047,E01013418,72
01/07/2019,B82047,E01013419,438
01/07/2019,B82047,E01013420,847
01/07/2019,B82047,E01013450,25
01/07/2019,B82047,E01033067,245
01/07/2019,B82047,E01033068,110
01/07/2019,B82047,E01033069,73
01/07/2019,B82047,E01033070,609
01/07/2019,B82064,E01027594,106
01/07/2019,B82064,E01027595,106
01/07/2019,B82064,E01027596,69
01/07/2019,B82064,E01027600,123
01/07/2019,B82064,E01027601,127
01/07/2019,B82064,E01027619,1175
01/07/2019,B82064,E01027622,27
01/07/2019,B82064,E01027634,1467
01/07/2019,B82064,E01027636,26
01/07/2019,B82068,E01027627,43
01/07/2019,B82068,E01027636,24
01/07/2019,B82068,E01027775,153
01/07/2019,B82068,E01027776,26
01/07/2019,B82068,E01027777,55
01/07/2019,B82068,E01027780,1206
01/07/2019,B82068,E01027781,1097
01/07/2019,B82068,E01027782,34
