"period","practice_code","lsoa","population"
"2021-07-01","B82079","E01027596",114
"2021-07-01","B82079","E01027601",1257
"2021-07-01","B82079","E01027622",1296
"2021-07-01","B82079","E01027782",26
"2021-07-01","B82079","E01027799",450
"2021-07-01","B82080","E01013057",79
"2021-07-01","B82080","E01013058",21
"2021-07-01","B82080","E01013059",358
"2021-07-01","B82080","E01013060",2193
"2021-07-01","B82080","E01013061",1562
"2021-07-01","B82080","E01013119",116
"2021-07-01","B82080","E01013126",660
"2021-07-01","B82080","E01013348",22
"2021-07-01","B82080","E01013351",1175
"2021-07-01","B82080","E01013352",1195
"2021-07-01","B82080","E01013370",79
"2021-07-01","B82080","E01013371",46
"2021-07-01","B82080","E01013372",54
"2021-07-01","B82080","E01013373",74
"2021-07-01","B82080","E01013374",84
"2021-07-01","B82080","E01013375",64
"2021-07-01","B82080","E01013376",72
"2021-07-01","B82080","E01013377",50
"2021-07-01","B82080","E01013383",22
"2021-07-01","B82080","E01013385",21
"2021-07-01","B82080","E01013386",46
"2021-07-01","B82080","E01013387",22
"2021-07-01","B82080","E01013404",207
"2021-07-01","B82080","E01013405",243
"2021-07-01","B82080","E01013406",189
"2021-07-01","B82080","E01013407",289
"2021-07-01","B82080","E01013408",311
"2021-07-01","B82080","E01013409",628
"2021-07-01","B82080","E01013410",92
"2021-07-01","B82080","E01013411",387
"2021-07-01","B82080","E01013419",90
"2021-07-01","B82080","E01013430",21
"2021-07-01","B82080","E01013431",25
"2021-07-01","B82080","E01013436",907
"2021-07-01","B82080","E01013437",144
"2021-07-01","B82080","E01013438",1726
"2021-07-01","B82080","E01013439",1270
"2021-07-01","B82080","E01013440",1498
"2021-07-01","B82080","E01027601",103
"2021-07-01","B82080","E01027619",22
"2021-07-01","B82080","E01027622",48
"2021-07-01","B82080","E01027778",221
"2021-07-01","B82080","E01027782",27
"2021-07-01","B82080","E01027785",22
"2021-07-01","B82080","E01027797",1211
"2021-07-01","B82080","E01027799",1037
"2021-07-01","B82081","E01013022",68
"2021-07-01","B82081","E01013023",24
"2021-07-01","B82081","E01013052",24
"2021-07-01","B82081","E01013057",1081
"2021-07-01","B82081","E01013058",138
"2021-07-01","B82081","E01013059",537
"2021-07-01","B82081","E01013060",25
"2021-07-01","B82081","E01013122",81
"2021-07-01","B82081","E01013126",71
"2021-07-01","B82081","E01013127",703
"2021-07-01","B82081","E01013351",586
"2021-07-01","B82081","E01013352",415
"2021-07-01","B82081","E01013419",30
"2021-07-01","B82081","E01013450",366
"2021-07-01","B82081","E01013451",1299
"2021-07-01","B82081","E01013452",1360
"2021-07-01","B82081","E01027797",32
"2021-07-01","B82081","E01027900",192
"2021-07-01","B82083","E01013335",399
"2021-07-01","B82083","E01013336",370
"2021-07-01","B82083","E01013337",329
"2021-07-01","B82083","E01013338",480
"2021-07-01","B82083","E01013339",270
"2021-07-01","B82083","E01013340",69
"2021-07-01","B82083","E01013341",80
"2021-07-01","B82083","E01013342",65
"2021-07-01","B82083","E01013343",1113
"2021-07-01","B82083","E01013344",1170
"2021-07-01","B82083","E01013345",1226
"2021-07-01","B82083","E01013346",1147
"2021-07-01","B82083","E01013347",1119
"2021-07-01","B82083","E01013348",1326
"2021-07-01","B82083","E01013349",709
"2021-07-01","B82083","E01013350",914
"2021-07-01","B82083","E01013351",24
"2021-07-01","B82083","E01013352",26
"2021-07-01","B82083","E01013353",575
"2021-07-01","B82083","E01013354",654
"2021-07-01","B82083","E01013355",820
"2021-07-01","B82083","E01013356",719
"2021-07-01","B82083","E01013357",607
"2021-07-01","B82083","E01013358",190
"2021-07-01","B82083","E01013359",474
"2021-07-01","B82083","E01013360",35
"2021-07-01","B82083","E01013361",74
"2021-07-01","B82083","E01013362",72
"2021-07-01","B82083","E01013363",264
"2021-07-01","B82083","E01013364",195
"2021-07-01","B82083","E01013365",107
"2021-07-01","B82083","E01013366",1069
"2021-07-01","B82083","E01013368",1189
"2021-07-01","B82083","E01013369",1059
"2021-07-01","B82083","E01013370",55
"2021-07-01","B82083","E01013371",89
"2021-07-01","B82083","E01013372",52
"2021-07-01","B82083","E01013373",73
"2021-07-01","B82083","E01013374",89
"2021-07-01","B82083","E01013375",52
"2021-07-01","B82083","E01013376",41
"2021-07-01","B82083","E01013377",111
"2021-07-01","B82083","E01013378",76
"2021-07-01","B82083","E01013379",171
"2021-07-01","B82083","E01013380",459
"2021-07-01","B82083","E01013381",195
"2021-07-01","B82083","E01013382",347
"2021-07-01","B82083","E01013383",619
"2021-07-01","B82083","E01013384",173
"2021-07-01","B82083","E01013385",233
"2021-07-01","B82083","E01013386",423
"2021-07-01","B82083","E01013387",227
"2021-07-01","B82083","E01013388",125
"2021-07-01","B82083","E01013389",164
"2021-07-01","B82083","E01013390",480
"2021-07-01","B82083","E01013391",481
"2021-07-01","B82083","E01013392",406
"2021-07-01","B82083","E01013393",395
"2021-07-01","B82083","E01013394",511
"2021-07-01","B82083","E01013395",390
"2021-07-01","B82083","E01013396",598
"2021-07-01","B82083","E01013397",305
"2021-07-01","B82083","E01013398",81
"2021-07-01","B82083","E01013399",148
"2021-07-01","B82083","E01013400",187
"2021-07-01","B82083","E01013401",105
"2021-07-01","B82083","E01013402",65
"2021-07-01","B82083","E01013403",74
"2021-07-01","B82083","E01013404",164
"2021-07-01","B82083","E01013405",193
"2021-07-01","B82083","E01013406",292
"2021-07-01","B82083","E01013407",72
"2021-07-01","B82083","E01013408",83
"2021-07-01","B82083","E01013409",129
"2021-07-01","B82083","E01013410",102
"2021-07-01","B82083","E01013411",151
"2021-07-01","B82083","E01013412",136
"2021-07-01","B82083","E01013413",81
"2021-07-01","B82083","E01013414",104
"2021-07-01","B82083","E01013416",147
"2021-07-01","B82083","E01013417",156
"2021-07-01","B82083","E01013418",94
"2021-07-01","B82083","E01013419",210
"2021-07-01","B82083","E01013420",115
"2021-07-01","B82083","E01013421",160
"2021-07-01","B82083","E01013422",210
"2021-07-01","B82083","E01013423",44
"2021-07-01","B82083","E01013424",23
"2021-07-01","B82083","E01013425",81
"2021-07-01","B82083","E01013426",91
"2021-07-01","B82083","E01013427",80
"2021-07-01","B82083","E01013428",826
"2021-07-01","B82083","E01013429",1324
"2021-07-01","B82083","E01013430",1174
"2021-07-01","B82083","E01013431",1308
"2021-07-01","B82083","E01013432",1111
"2021-07-01","B82083","E01013433",869
"2021-07-01","B82083","E01013434",938
"2021-07-01","B82083","E01013435",769
"2021-07-01","B82083","E01013436",75
"2021-07-01","B82083","E01013437",89
"2021-07-01","B82083","E01013438",70
"2021-07-01","B82083","E01013439",29
"2021-07-01","B82083","E01013440",31
"2021-07-01","B82083","E01013441",532
"2021-07-01","B82083","E01013442",275
"2021-07-01","B82083","E01013443",424
"2021-07-01","B82083","E01013444",279
"2021-07-01","B82083","E01013445",255
"2021-07-01","B82083","E01013446",259
"2021-07-01","B82083","E01013447",246
"2021-07-01","B82083","E01013448",301
"2021-07-01","B82083","E01013449",432
"2021-07-01","B82083","E01027619",437
"2021-07-01","B82083","E01027684",21
"2021-07-01","B82083","E01027875",49
"2021-07-01","B82083","E01033067",232
"2021-07-01","B82083","E01033068",198
"2021-07-01","B82083","E01033069",143
"2021-07-01","B82083","E01033070",918
"2021-07-01","B82097","E01027876",364
"2021-07-01","B82097","E01027877",453
"2021-07-01","B82097","E01027878",359
"2021-07-01","B82097","E01027879",256
"2021-07-01","B82097","E01027880",231
"2021-07-01","B82097","E01027881",407
"2021-07-01","B82097","E01027882",307
"2021-07-01","B82097","E01027883",67
"2021-07-01","B82097","E01027884",120
"2021-07-01","B82097","E01027885",58
"2021-07-01","B82097","E01027886",233
"2021-07-01","B82097","E01027887",418
"2021-07-01","B82097","E01027890",122
"2021-07-01","B82097","E01027893",264
"2021-07-01","B82097","E01027894",495
"2021-07-01","B82097","E01027895",249
"2021-07-01","B82097","E01027896",247
"2021-07-01","B82097","E01027897",331
"2021-07-01","B82097","E01027900",38
"2021-07-01","B82097","E01027901",42
"2021-07-01","B82097","E01027902",38
"2021-07-01","B82097","E01027905",1185
"2021-07-01","B82097","E01027906",944
"2021-07-01","B82097","E01027907",809
"2021-07-01","B82097","E01027908",793
"2021-07-01","B82097","E01027909",575
"2021-07-01","B82097","E01027910",1084
"2021-07-01","B82097","E01027911",297
"2021-07-01","B82097","E01027912",102
"2021-07-01","B82097","E01027913",240
"2021-07-01","B82098","E01013335",77
"2021-07-01","B82098","E01013336",55
"2021-07-01","B82098","E01013337",108
"2021-07-01","B82098","E01013338",135
"2021-07-01","B82098","E01013339",77
"2021-07-01","B82098","E01013340",183
"2021-07-01","B82098","E01013341",172
"2021-07-01","B82098","E01013342",108
"2021-07-01","B82098","E01013343",376
"2021-07-01","B82098","E01013344",263
"2021-07-01","B82098","E01013345",193
"2021-07-01","B82098","E01013346",215
"2021-07-01","B82098","E01013347",80
"2021-07-01","B82098","E01013348",228
"2021-07-01","B82098","E01013349",88
"2021-07-01","B82098","E01013350",165
"2021-07-01","B82098","E01013353",147
"2021-07-01","B82098","E01013354",88
"2021-07-01","B82098","E01013355",129
"2021-07-01","B82098","E01013356",63
"2021-07-01","B82098","E01013357",414
"2021-07-01","B82098","E01013358",372
"2021-07-01","B82098","E01013359",153
"2021-07-01","B82098","E01013360",142
"2021-07-01","B82098","E01013361",294
"2021-07-01","B82098","E01013362",194
"2021-07-01","B82098","E01013363",533
"2021-07-01","B82098","E01013364",375
"2021-07-01","B82098","E01013365",262
"2021-07-01","B82098","E01013366",726
"2021-07-01","B82098","E01013368",410
"2021-07-01","B82098","E01013369",642
"2021-07-01","B82098","E01013378",462
"2021-07-01","B82098","E01013379",416
"2021-07-01","B82098","E01013380",530
"2021-07-01","B82098","E01013381",320
"2021-07-01","B82098","E01013382",203
"2021-07-01","B82098","E01013383",662
"2021-07-01","B82098","E01013384",295
"2021-07-01","B82098","E01013385",138
"2021-07-01","B82098","E01013386",227
"2021-07-01","B82098","E01013387",372
"2021-07-01","B82098","E01013388",221
"2021-07-01","B82098","E01013389",267
"2021-07-01","B82098","E01013390",213
"2021-07-01","B82098","E01013391",292
"2021-07-01","B82098","E01013392",85
"2021-07-01","B82098","E01013393",124
"2021-07-01","B82098","E01013394",68
"2021-07-01","B82098","E01013395",159
"2021-07-01","B82098","E01013396",111
"2021-07-01","B82098","E01013397",200
"2021-07-01","B82098","E01013398",98
"2021-07-01","B82098","E01013399",152
"2021-07-01","B82098","E01013400",287
"2021-07-01","B82098","E01013401",126
"2021-07-01","B82098","E01013402",141
"2021-07-01","B82098","E01013403",176
"2021-07-01","B82098","E01013404",95
"2021-07-01","B82098","E01013405",116
"2021-07-01","B82098","E01013406",167
"2021-07-01","B82098","E01013407",58
"2021-07-01","B82098","E01013408",31
"2021-07-01","B82098","E01013409",61
"2021-07-01","B82098","E01013410",52
"2021-07-01","B82098","E01013411",72
"2021-07-01","B82098","E01013412",1393
"2021-07-01","B82098","E01013413",897
"2021-07-01","B82098","E01013414",1217
"2021-07-01","B82098","E01013416",441
"2021-07-01","B82098","E01013417",392
"2021-07-01","B82098","E01013418",525
"2021-07-01","B82098","E01013419",326
"2021-07-01","B82098","E01013420",171
"2021-07-01","B82098","E01013422",51
"2021-07-01","B82098","E01013423",24
"2021-07-01","B82098","E01013424",32
"2021-07-01","B82098","E01013425",33
"2021-07-01","B82098","E01013426",28
"2021-07-01","B82098","E01013427",24
"2021-07-01","B82098","E01013428",130
"2021-07-01","B82098","E01013429",116
"2021-07-01","B82098","E01013431",126
"2021-07-01","B82098","E01013432",121
"2021-07-01","B82098","E01013433",67
"2021-07-01","B82098","E01013434",117
"2021-07-01","B82098","E01013435",102
"2021-07-01","B82098","E01013436",27
"2021-07-01","B82098","E01013437",28
"2021-07-01","B82098","E01013441",77
"2021-07-01","B82098","E01013442",49
"2021-07-01","B82098","E01013443",58
"2021-07-01","B82098","E01013444",52
"2021-07-01","B82098","E01013445",75
"2021-07-01","B82098","E01013446",99
"2021-07-01","B82098","E01013447",61
"2021-07-01","B82098","E01013448",61
"2021-07-01","B82098","E01013449",60
"2021-07-01","B82098","E01033067",727
"2021-07-01","B82098","E01033068",450
"2021-07-01","B82098","E01033069",410
"2021-07-01","B82098","E01033070",1288
"2021-07-01","B82100","E01013335",309
"2021-07-01","B82100","E01013336",431
"2021-07-01","B82100","E01013337",324
"2021-07-01","B82100","E01013338",257
"2021-07-01","B82100","E01013339",219
"2021-07-01","B82100","E01013340",40
"2021-07-01","B82100","E01013341",41
"2021-07-01","B82100","E01013342",102
"2021-07-01","B82100","E01013353",152
"2021-07-01","B82100","E01013354",103
"2021-07-01","B82100","E01013355",84
"2021-07-01","B82100","E01013356",103
"2021-07-01","B82100","E01013357",85
"2021-07-01","B82100","E01013358",67
"2021-07-01","B82100","E01013359",205
"2021-07-01","B82100","E01013390",47
"2021-07-01","B82100","E01013391",58
"2021-07-01","B82100","E01013392",194
"2021-07-01","B82100","E01013393",109
"2021-07-01","B82100","E01013394",196
"2021-07-01","B82100","E01013395",154
"2021-07-01","B82100","E01013396",224
"2021-07-01","B82100","E01013397",136
"2021-07-01","B82100","E01013417",28
"2021-07-01","B82100","E01013421",284
"2021-07-01","B82100","E01013422",114
"2021-07-01","B82100","E01013423",281
"2021-07-01","B82100","E01013424",263
"2021-07-01","B82100","E01013425",242
"2021-07-01","B82100","E01013426",56
"2021-07-01","B82100","E01013427",56
"2021-07-01","B82100","E01013429",25
"2021-07-01","B82100","E01013431",21
"2021-07-01","B82100","E01013432",22
"2021-07-01","B82100","E01013433",22
"2021-07-01","B82100","E01013441",302
"2021-07-01","B82100","E01013442",272
"2021-07-01","B82100","E01013443",230
"2021-07-01","B82100","E01013444",355
"2021-07-01","B82100","E01013445",310
"2021-07-01","B82100","E01013446",200
"2021-07-01","B82100","E01013447",196
"2021-07-01","B82100","E01013448",190
"2021-07-01","B82100","E01013449",203
"2021-07-01","B82100","E01027684",22
"2021-07-01","B82100","E01027875",103
"2021-07-01","B82105","E01011697",40
"2021-07-01","B82105","E01011707",33
"2021-07-01","B82105","E01011709",25
"2021-07-01","B82105","E01011710",52
"2021-07-01","B82105","E01011711",26
"2021-07-01","B82105","E01011712",105
"2021-07-01","B82105","E01013421",45
"2021-07-01","B82105","E01027684",170
"2021-07-01","B82105","E01027875",780
"2021-07-01","B82105","E01027888",401
"2021-07-01","B82105","E01027904",1209
"2021-07-01","B82105","E01027916",21
"2021-07-01","B82105","E01027918",1284
"2021-07-01","B82105","E01027919",981
"2021-07-01","B82105","E01027920",964
"2021-07-01","B82105","E01027921",1518
"2021-07-01","B82105","E01027922",1257
"2021-07-01","B82619","E01027622",61
"2021-07-01","B82619","E01027774",73
"2021-07-01","B82619","E01027775",61
"2021-07-01","B82619","E01027778",309
"2021-07-01","B82619","E01027782",495
"2021-07-01","B82619","E01027785",27
"2021-07-01","B82619","E01027786",29
"2021-07-01","B82619","E01027797",90
"2021-07-01","B82619","E01027799",191
"2021-04-01","All","E01011297",353
"2021-04-01","All","E01011298",1187
"2021-04-01","All","E01011299",53
"2021-04-01","All","E01011697",37
"2021-04-01","All","E01011707",32
"2021-04-01","All","E01011709",25
"2021-04-01","All","E01011710",54
"2021-04-01","All","E01011711",27
"2021-04-01","All","E01011712",102
"2021-04-01","All","E01012922",23
"2021-04-01","All","E01012981",34
"2021-04-01","All","E01013022",128
"2021-04-01","All","E01013023",50
"2021-04-01","All","E01013052",2657
"2021-04-01","All","E01013053",1740
"2021-04-01","All","E01013054",2277
"2021-04-01","All","E01013055",1710
"2021-04-01","All","E01013056",1588
"2021-04-01","All","E01013057",1678
"2021-04-01","All","E01013058",1471
"2021-04-01","All","E01013059",1722
"2021-04-01","All","E01013060",2230
"2021-04-01","All","E01013061",1594
"2021-04-01","All","E01013119",1293
"2021-04-01","All","E01013120",157
"2021-04-01","All","E01013121",53
"2021-04-01","All","E01013122",1014
"2021-04-01","All","E01013123",55
"2021-04-01","All","E01013124",65
"2021-04-01","All","E01013125",169
"2021-04-01","All","E01013126",1812
"2021-04-01","All","E01013127",1551
"2021-04-01","All","E01013335",1768
"2021-04-01","All","E01013336",1598
"2021-04-01","All","E01013337",1710
"2021-04-01","All","E01013338",2401
"2021-04-01","All","E01013339",1568
"2021-04-01","All","E01013340",1401
"2021-04-01","All","E01013341",1392
"2021-04-01","All","E01013342",1490
"2021-04-01","All","E01013343",1782
"2021-04-01","All","E01013344",1606
"2021-04-01","All","E01013345",1752
"2021-04-01","All","E01013346",1785
"2021-04-01","All","E01013347",1716
"2021-04-01","All","E01013348",2144
"2021-04-01","All","E01013349",1540
"2021-04-01","All","E01013350",1741
"2021-04-01","All","E01013351",1960
"2021-04-01","All","E01013352",1793
"2021-04-01","All","E01013353",1655
"2021-04-01","All","E01013354",1380
"2021-04-01","All","E01013355",1703
"2021-04-01","All","E01013356",1426
"2021-04-01","All","E01013357",2554
"2021-04-01","All","E01013358",1635
"2021-04-01","All","E01013359",1665
"2021-04-01","All","E01013360",1905
"2021-04-01","All","E01013361",1797
"2021-04-01","All","E01013362",1838
"2021-04-01","All","E01013363",3303
"2021-04-01","All","E01013364",1908
"2021-04-01","All","E01013365",3018
"2021-04-01","All","E01013366",2114
"2021-04-01","All","E01013368",2085
"2021-04-01","All","E01013369",2115
"2021-04-01","All","E01013370",1495
"2021-04-01","All","E01013371",1504
"2021-04-01","All","E01013372",1658
"2021-04-01","All","E01013373",1592
"2021-04-01","All","E01013374",1578
"2021-04-01","All","E01013375",1293
